"idx";"accountNumber";"accountType";"merchantId";"merchantType";"transactionId";"amount";"currency";"isCardPresent";"transactionTimeStamp";"feature_1"
"1718";"9228 3269 6437 3944";"VISA";"1001";"élelmiszer";"5382371377";"20239";"HUF";"True";"1522621839.0";"0"
"227";"9325 7634 8471 1598";"MASTERCARD";"1062";"szórakozás";"5382369886";"6268";"HUF";"True";"1522621851.0";"0"
"644";"4867 1942 4429 6101";"JCB";"1052";"üzemanyag";"5382370303";"9330";"HUF";"True";"1522621900.0";"0"
"67";"5507 4514 7390 3146";"DINERS";"1020";"ruházat";"5382369726";"25056";"HUF";"True";"1522621916.0";"0"
"1913";"4564 0089 2908 5091";"AMEX";"1012";"étterem";"5382371572";"9155";"HUF";"True";"1522621955.0";"0"
"2255";"9676 7349 5604 7644";"MAESTRO";"1041";"elektronikai";"5382371914";"205619";"HUF";"True";"1522621965.0";"0"
"178";"3092 2548 3203 0489";"AMEX";"1061";"szórakozás";"5382369837";"4656";"HUF";"True";"1522621996.0";"0"
"1844";"5124 7705 6309 3925";"MAESTRO";"1030";"egészség";"5382371503";"24333";"HUF";"True";"1522622023.0";"0"
"1032";"3105 2499 8842 1929";"JCB";"1001";"élelmiszer";"5382370691";"872";"HUF";"True";"1522622036.0";"0"
"2199";"5368 6183 9828 5400";"DINERS";"1012";"étterem";"5382371858";"2809";"HUF";"True";"1522622052.0";"0"
"2354";"1266 4787 9884 6838";"DINERS";"1060";"szórakozás";"5382372013";"4049";"HUF";"True";"1522622055.0";"0"
"1105";"9716 0201 0277 2847";"MAESTRO";"1072";"könyv";"5382370764";"4658";"HUF";"True";"1522622058.0";"0"
"859";"9541 6398 9718 7156";"MAESTRO";"1080";"utazás";"5382370518";"328746";"HUF";"True";"1522622097.0";"0"
"219";"0474 3133 3806 9786";"MAESTRO";"1020";"ruházat";"5382369878";"13063";"HUF";"True";"1522622126.0";"0"
"283";"6108 8605 1008 4481";"MAESTRO";"1051";"üzemanyag";"5382369942";"11819";"HUF";"True";"1522622129.0";"0"
"1719";"9228 3269 6437 3944";"VISA";"1081";"utazás";"5382371378";"283441";"HUF";"True";"1522622139.0";"0"
"228";"9325 7634 8471 1598";"MASTERCARD";"1070";"könyv";"5382369887";"5480";"HUF";"True";"1522622151.0";"0"
"645";"4867 1942 4429 6101";"JCB";"1081";"utazás";"5382370304";"196012";"HUF";"True";"1522622200.0";"0"
"68";"5507 4514 7390 3146";"DINERS";"1010";"étterem";"5382369727";"8753";"HUF";"True";"1522622216.0";"0"
"476";"1327 9983 8566 3754";"AMEX";"1071";"könyv";"5382370135";"3277";"HUF";"True";"1522622248.0";"0"
"1914";"4564 0089 2908 5091";"AMEX";"1080";"utazás";"5382371573";"303605";"HUF";"True";"1522622255.0";"0"
"2256";"9676 7349 5604 7644";"MAESTRO";"1010";"étterem";"5382371915";"4900";"HUF";"True";"1522622265.0";"0"
"1845";"5124 7705 6309 3925";"MAESTRO";"1011";"étterem";"5382371504";"3119";"HUF";"True";"1522622323.0";"0"
"1033";"3105 2499 8842 1929";"JCB";"1060";"szórakozás";"5382370692";"5341";"HUF";"True";"1522622336.0";"0"
"2200";"5368 6183 9828 5400";"DINERS";"1082";"utazás";"5382371859";"100909";"HUF";"True";"1522622352.0";"0"
"2355";"1266 4787 9884 6838";"DINERS";"1011";"étterem";"5382372014";"8073";"HUF";"True";"1522622355.0";"0"
"1106";"9716 0201 0277 2847";"MAESTRO";"1061";"szórakozás";"5382370765";"2053";"HUF";"True";"1522622358.0";"0"
"1720";"9228 3269 6437 3944";"VISA";"1022";"ruházat";"5382371379";"5798";"HUF";"True";"1522622439.0";"0"
"229";"9325 7634 8471 1598";"MASTERCARD";"1050";"üzemanyag";"5382369888";"10783";"HUF";"True";"1522622451.0";"0"
"646";"4867 1942 4429 6101";"JCB";"1061";"szórakozás";"5382370305";"4512";"HUF";"True";"1522622500.0";"0"
"69";"5507 4514 7390 3146";"DINERS";"1001";"élelmiszer";"5382369728";"33185";"HUF";"True";"1522622516.0";"0"
"477";"1327 9983 8566 3754";"AMEX";"1022";"ruházat";"5382370136";"12331";"HUF";"True";"1522622548.0";"0"
"1915";"4564 0089 2908 5091";"AMEX";"1080";"utazás";"5382371574";"111360";"HUF";"True";"1522622555.0";"0"
"2257";"9676 7349 5604 7644";"MAESTRO";"1002";"élelmiszer";"5382371916";"2260";"HUF";"True";"1522622565.0";"0"
"1846";"5124 7705 6309 3925";"MAESTRO";"1060";"szórakozás";"5382371505";"3525";"HUF";"True";"1522622623.0";"0"
"1034";"3105 2499 8842 1929";"JCB";"1041";"elektronikai";"5382370693";"87373";"HUF";"True";"1522622636.0";"0"
"2201";"5368 6183 9828 5400";"DINERS";"1052";"üzemanyag";"5382371860";"15347";"HUF";"True";"1522622652.0";"0"
"2356";"1266 4787 9884 6838";"DINERS";"1071";"könyv";"5382372015";"6996";"HUF";"True";"1522622655.0";"0"
"1721";"9228 3269 6437 3944";"VISA";"1031";"egészség";"5382371380";"2761";"HUF";"True";"1522622739.0";"0"
"230";"9325 7634 8471 1598";"MASTERCARD";"1020";"ruházat";"5382369889";"8945";"HUF";"True";"1522622751.0";"0"
"70";"5507 4514 7390 3146";"DINERS";"1032";"egészség";"5382369729";"20377";"HUF";"True";"1522622816.0";"0"
"2258";"9676 7349 5604 7644";"MAESTRO";"1071";"könyv";"5382371917";"5156";"HUF";"True";"1522622865.0";"0"
"721";"6054 9198 1887 7707";"MAESTRO";"1051";"üzemanyag";"5382370380";"10241";"HUF";"True";"1522622900.0";"0"
"1847";"5124 7705 6309 3925";"MAESTRO";"1011";"étterem";"5382371506";"4859";"HUF";"True";"1522622923.0";"0"
"1035";"3105 2499 8842 1929";"JCB";"1050";"üzemanyag";"5382370694";"14995";"HUF";"True";"1522622936.0";"0"
"2202";"5368 6183 9828 5400";"DINERS";"1061";"szórakozás";"5382371861";"4907";"HUF";"True";"1522622952.0";"0"
"2357";"1266 4787 9884 6838";"DINERS";"1001";"élelmiszer";"5382372016";"6943";"HUF";"True";"1522622955.0";"0"
"1722";"9228 3269 6437 3944";"VISA";"1003";"élelmiszer";"5382371381";"19851";"HUF";"True";"1522623039.0";"0"
"231";"9325 7634 8471 1598";"MASTERCARD";"1021";"ruházat";"5382369890";"9938";"HUF";"True";"1522623051.0";"1"
"1418";"3562 6119 3523 7962";"VISA";"1072";"könyv";"5382371077";"4828";"HUF";"True";"1522623124.0";"0"
"567";"5050 8361 2542 5898";"MASTERCARD";"1021";"ruházat";"5382370226";"6618";"HUF";"True";"1522623146.0";"0"
"722";"6054 9198 1887 7707";"MAESTRO";"1080";"utazás";"5382370381";"296872";"HUF";"True";"1522623200.0";"0"
"1848";"5124 7705 6309 3925";"MAESTRO";"1002";"élelmiszer";"5382371507";"25452";"HUF";"True";"1522623223.0";"0"
"1036";"3105 2499 8842 1929";"JCB";"1060";"szórakozás";"5382370695";"3847";"HUF";"True";"1522623236.0";"0"
"2203";"5368 6183 9828 5400";"DINERS";"1022";"ruházat";"5382371862";"7889";"HUF";"True";"1522623252.0";"0"
"2358";"1266 4787 9884 6838";"DINERS";"1030";"egészség";"5382372017";"28058";"HUF";"True";"1522623255.0";"0"
"808";"0895 4270 3823 5696";"DINERS";"1081";"utazás";"5382370467";"273064";"HUF";"True";"1522623290.0";"0"
"1674";"4475 2172 2672 4347";"JCB";"1020";"ruházat";"5382371333";"20838";"HUF";"True";"1522623338.0";"0"
"1723";"9228 3269 6437 3944";"VISA";"1031";"egészség";"5382371382";"39189";"HUF";"True";"1522623339.0";"0"
"232";"9325 7634 8471 1598";"MASTERCARD";"1032";"egészség";"5382369891";"6582";"HUF";"True";"1522623351.0";"0"
"936";"8025 2399 9975 5409";"AMEX";"1021";"ruházat";"5382370595";"13141";"HUF";"True";"1522623377.0";"0"
"723";"6054 9198 1887 7707";"MAESTRO";"1081";"utazás";"5382370382";"65338";"HUF";"True";"1522623500.0";"0"
"1849";"5124 7705 6309 3925";"MAESTRO";"1062";"szórakozás";"5382371508";"2754";"HUF";"True";"1522623523.0";"0"
"2181";"6602 1103 0924 1704";"MASTERCARD";"1040";"elektronikai";"5382371840";"90340";"HUF";"True";"1522623531.0";"0"
"456";"0053 6633 2257 2806";"VISA";"1062";"szórakozás";"5382370115";"5641";"HUF";"True";"1522623533.0";"0"
"1037";"3105 2499 8842 1929";"JCB";"1010";"étterem";"5382370696";"7658";"HUF";"True";"1522623536.0";"0"
"2204";"5368 6183 9828 5400";"DINERS";"1032";"egészség";"5382371863";"22778";"HUF";"True";"1522623552.0";"0"
"2359";"1266 4787 9884 6838";"DINERS";"1031";"egészség";"5382372018";"23605";"HUF";"True";"1522623555.0";"0"
"809";"0895 4270 3823 5696";"DINERS";"1050";"üzemanyag";"5382370468";"13979";"HUF";"True";"1522623590.0";"1"
"233";"9325 7634 8471 1598";"MASTERCARD";"1002";"élelmiszer";"5382369892";"18304";"HUF";"True";"1522623651.0";"0"
"724";"6054 9198 1887 7707";"MAESTRO";"1040";"elektronikai";"5382370383";"15637";"HUF";"True";"1522623800.0";"0"
"1850";"5124 7705 6309 3925";"MAESTRO";"1020";"ruházat";"5382371509";"22084";"HUF";"True";"1522623823.0";"0"
"457";"0053 6633 2257 2806";"VISA";"1070";"könyv";"5382370116";"3859";"HUF";"True";"1522623833.0";"0"
"1038";"3105 2499 8842 1929";"JCB";"1030";"egészség";"5382370697";"29647";"HUF";"True";"1522623836.0";"0"
"2205";"5368 6183 9828 5400";"DINERS";"1041";"elektronikai";"5382371864";"62318";"HUF";"True";"1522623852.0";"0"
"810";"0895 4270 3823 5696";"DINERS";"1022";"ruházat";"5382370469";"24568";"HUF";"True";"1522623890.0";"0"
"234";"9325 7634 8471 1598";"MASTERCARD";"1062";"szórakozás";"5382369893";"3429";"HUF";"True";"1522623951.0";"0"
"2404";"5739 0825 2284 7751";"MASTERCARD";"1052";"üzemanyag";"5382372063";"5353";"HUF";"True";"1522623971.0";"0"
"725";"6054 9198 1887 7707";"MAESTRO";"1002";"élelmiszer";"5382370384";"25693";"HUF";"True";"1522624100.0";"0"
"308";"6054 9198 1887 7707";"MAESTRO";"1041";"elektronikai";"5382369967";"247216";"HUF";"True";"1522624111.0";"0"
"1851";"5124 7705 6309 3925";"MAESTRO";"1080";"utazás";"5382371510";"124867";"HUF";"True";"1522624123.0";"0"
"458";"0053 6633 2257 2806";"VISA";"1060";"szórakozás";"5382370117";"4872";"HUF";"True";"1522624133.0";"0"
"1039";"3105 2499 8842 1929";"JCB";"1050";"üzemanyag";"5382370698";"16051";"HUF";"True";"1522624136.0";"0"
"235";"9325 7634 8471 1598";"MASTERCARD";"1003";"élelmiszer";"5382369894";"21734";"HUF";"True";"1522624251.0";"0"
"1958";"0720 2967 0399 8269";"VISA";"1052";"üzemanyag";"5382371617";"9204";"HUF";"True";"1522624370.0";"0"
"593";"4762 6857 9721 4841";"VISA";"1062";"szórakozás";"5382370252";"6298";"HUF";"True";"1522624372.0";"0"
"726";"6054 9198 1887 7707";"MAESTRO";"1062";"szórakozás";"5382370385";"3745";"HUF";"True";"1522624400.0";"0"
"309";"6054 9198 1887 7707";"MAESTRO";"1010";"étterem";"5382369968";"4845";"HUF";"True";"1522624411.0";"1"
"1852";"5124 7705 6309 3925";"MAESTRO";"1040";"elektronikai";"5382371511";"114337";"HUF";"True";"1522624423.0";"0"
"459";"0053 6633 2257 2806";"VISA";"1080";"utazás";"5382370118";"129760";"HUF";"True";"1522624433.0";"0"
"1735";"6104 6190 2145 2208";"VISA";"1042";"elektronikai";"5382371394";"97922";"HUF";"True";"1522624567.0";"0"
"1959";"0720 2967 0399 8269";"VISA";"1080";"utazás";"5382371618";"99052";"HUF";"True";"1522624670.0";"0"
"727";"6054 9198 1887 7707";"MAESTRO";"1031";"egészség";"5382370386";"13400";"HUF";"True";"1522624700.0";"1"
"310";"6054 9198 1887 7707";"MAESTRO";"1020";"ruházat";"5382369969";"7855";"HUF";"True";"1522624711.0";"0"
"1853";"5124 7705 6309 3925";"MAESTRO";"1082";"utazás";"5382371512";"254932";"HUF";"True";"1522624723.0";"0"
"460";"0053 6633 2257 2806";"VISA";"1061";"szórakozás";"5382370119";"5488";"HUF";"True";"1522624733.0";"0"
"1736";"6104 6190 2145 2208";"VISA";"1021";"ruházat";"5382371395";"22941";"HUF";"True";"1522624867.0";"0"
"1960";"0720 2967 0399 8269";"VISA";"1001";"élelmiszer";"5382371619";"6707";"HUF";"True";"1522624970.0";"0"
"728";"6054 9198 1887 7707";"MAESTRO";"1071";"könyv";"5382370387";"4092";"HUF";"True";"1522625000.0";"0"
"461";"0053 6633 2257 2806";"VISA";"1042";"elektronikai";"5382370120";"125513";"HUF";"True";"1522625033.0";"0"
"1737";"6104 6190 2145 2208";"VISA";"1031";"egészség";"5382371396";"31862";"HUF";"True";"1522625167.0";"0"
"1961";"0720 2967 0399 8269";"VISA";"1050";"üzemanyag";"5382371620";"7814";"HUF";"True";"1522625270.0";"0"
"729";"6054 9198 1887 7707";"MAESTRO";"1012";"étterem";"5382370388";"8780";"HUF";"True";"1522625300.0";"0"
"462";"0053 6633 2257 2806";"VISA";"1080";"utazás";"5382370121";"147839";"HUF";"True";"1522625333.0";"0"
"626";"2366 4332 6674 5912";"MAESTRO";"1081";"utazás";"5382370285";"217869";"HUF";"True";"1522625421.0";"0"
"1738";"6104 6190 2145 2208";"VISA";"1011";"étterem";"5382371397";"4415";"HUF";"True";"1522625467.0";"0"
"719";"8989 8891 0744 7647";"JCB";"1052";"üzemanyag";"5382370378";"13958";"HUF";"True";"1522625531.0";"0"
"2382";"7662 6360 1752 7946";"AMEX";"1061";"szórakozás";"5382372041";"3570";"HUF";"True";"1522625540.0";"0"
"1962";"0720 2967 0399 8269";"VISA";"1081";"utazás";"5382371621";"251728";"HUF";"True";"1522625570.0";"0"
"730";"6054 9198 1887 7707";"MAESTRO";"1010";"étterem";"5382370389";"3453";"HUF";"True";"1522625600.0";"0"
"1433";"0053 6633 2257 2806";"VISA";"1052";"üzemanyag";"5382371092";"7857";"HUF";"True";"1522625610.0";"0"
"1739";"6104 6190 2145 2208";"VISA";"1011";"étterem";"5382371398";"5607";"HUF";"True";"1522625767.0";"0"
"720";"8989 8891 0744 7647";"JCB";"1031";"egészség";"5382370379";"13231";"HUF";"True";"1522625831.0";"0"
"1273";"4445 1586 3791 1242";"MASTERCARD";"1080";"utazás";"5382370932";"155560";"HUF";"True";"1522625851.0";"0"
"1963";"0720 2967 0399 8269";"VISA";"1011";"étterem";"5382371622";"2008";"HUF";"True";"1522625870.0";"0"
"731";"6054 9198 1887 7707";"MAESTRO";"1031";"egészség";"5382370390";"9700";"HUF";"True";"1522625900.0";"0"
"1434";"0053 6633 2257 2806";"VISA";"1061";"szórakozás";"5382371093";"7263";"HUF";"True";"1522625910.0";"0"
"2040";"9769 0567 6381 0411";"MASTERCARD";"1061";"szórakozás";"5382371699";"4771";"HUF";"True";"1522626114.0";"0"
"1274";"4445 1586 3791 1242";"MASTERCARD";"1052";"üzemanyag";"5382370933";"13744";"HUF";"True";"1522626151.0";"0"
"1964";"0720 2967 0399 8269";"VISA";"1080";"utazás";"5382371623";"295271";"HUF";"True";"1522626170.0";"1"
"732";"6054 9198 1887 7707";"MAESTRO";"1040";"elektronikai";"5382370391";"116973";"HUF";"True";"1522626200.0";"0"
"1435";"0053 6633 2257 2806";"VISA";"1001";"élelmiszer";"5382371094";"17783";"HUF";"True";"1522626210.0";"0"
"1194";"1266 4787 9884 6838";"DINERS";"1012";"étterem";"5382370853";"7080";"HUF";"True";"1522626211.0";"0"
"1040";"0896 9088 7555 3641";"JCB";"1012";"étterem";"5382370699";"5109";"HUF";"True";"1522626296.0";"0"
"1275";"4445 1586 3791 1242";"MASTERCARD";"1002";"élelmiszer";"5382370934";"29183";"HUF";"True";"1522626451.0";"0"
"864";"1422 7068 0799 6793";"MAESTRO";"1021";"ruházat";"5382370523";"8616";"HUF";"True";"1522626455.0";"0"
"373";"2319 7912 4730 2496";"VISA";"1061";"szórakozás";"5382370032";"2830";"HUF";"True";"1522626455.0";"0"
"1965";"0720 2967 0399 8269";"VISA";"1002";"élelmiszer";"5382371624";"7672";"HUF";"True";"1522626470.0";"0"
"2371";"4363 7125 3965 5105";"MASTERCARD";"1001";"élelmiszer";"5382372030";"1399";"HUF";"True";"1522626471.0";"0"
"1436";"0053 6633 2257 2806";"VISA";"1042";"elektronikai";"5382371095";"195585";"HUF";"True";"1522626510.0";"0"
"151";"5800 8848 5363 0637";"VISA";"1021";"ruházat";"5382369810";"5723";"HUF";"True";"1522626572.0";"0"
"1041";"0896 9088 7555 3641";"JCB";"1042";"elektronikai";"5382370700";"139319";"HUF";"True";"1522626596.0";"0"
"1276";"4445 1586 3791 1242";"MASTERCARD";"1081";"utazás";"5382370935";"117742";"HUF";"True";"1522626751.0";"0"
"865";"1422 7068 0799 6793";"MAESTRO";"1001";"élelmiszer";"5382370524";"10669";"HUF";"True";"1522626755.0";"0"
"374";"2319 7912 4730 2496";"VISA";"1032";"egészség";"5382370033";"32171";"HUF";"True";"1522626755.0";"0"
"1966";"0720 2967 0399 8269";"VISA";"1011";"étterem";"5382371625";"3808";"HUF";"True";"1522626770.0";"0"
"1916";"7551 0539 1890 0773";"JCB";"1051";"üzemanyag";"5382371575";"5485";"HUF";"True";"1522626788.0";"0"
"1437";"0053 6633 2257 2806";"VISA";"1003";"élelmiszer";"5382371096";"20343";"HUF";"True";"1522626810.0";"0"
"152";"5800 8848 5363 0637";"VISA";"1022";"ruházat";"5382369811";"7735";"HUF";"True";"1522626872.0";"0"
"962";"9178 6144 1073 2973";"MAESTRO";"1070";"könyv";"5382370621";"5470";"HUF";"True";"1522626887.0";"0"
"1042";"0896 9088 7555 3641";"JCB";"1081";"utazás";"5382370701";"276130";"HUF";"True";"1522626896.0";"0"
"1440";"2756 6659 1448 8815";"JCB";"1061";"szórakozás";"5382371099";"6813";"HUF";"True";"1522627050.0";"0"
"375";"2319 7912 4730 2496";"VISA";"1041";"elektronikai";"5382370034";"32668";"HUF";"True";"1522627055.0";"0"
"866";"1422 7068 0799 6793";"MAESTRO";"1072";"könyv";"5382370525";"4964";"HUF";"True";"1522627055.0";"0"
"1967";"0720 2967 0399 8269";"VISA";"1061";"szórakozás";"5382371626";"7104";"HUF";"True";"1522627070.0";"0"
"1917";"7551 0539 1890 0773";"JCB";"1080";"utazás";"5382371576";"178708";"HUF";"True";"1522627088.0";"0"
"1438";"0053 6633 2257 2806";"VISA";"1080";"utazás";"5382371097";"220525";"HUF";"True";"1522627110.0";"0"
"153";"5800 8848 5363 0637";"VISA";"1082";"utazás";"5382369812";"88881";"HUF";"True";"1522627172.0";"0"
"963";"9178 6144 1073 2973";"MAESTRO";"1022";"ruházat";"5382370622";"23298";"HUF";"True";"1522627187.0";"0"
"1043";"0896 9088 7555 3641";"JCB";"1082";"utazás";"5382370702";"197623";"HUF";"True";"1522627196.0";"0"
"1756";"4758 0746 9273 4755";"MASTERCARD";"1052";"üzemanyag";"5382371415";"19820";"HUF";"True";"1522627269.0";"0"
"867";"1422 7068 0799 6793";"MAESTRO";"1031";"egészség";"5382370526";"8419";"HUF";"True";"1522627355.0";"0"
"376";"2319 7912 4730 2496";"VISA";"1070";"könyv";"5382370035";"3810";"HUF";"True";"1522627355.0";"0"
"1968";"0720 2967 0399 8269";"VISA";"1040";"elektronikai";"5382371627";"109988";"HUF";"True";"1522627370.0";"0"
"1918";"7551 0539 1890 0773";"JCB";"1080";"utazás";"5382371577";"280883";"HUF";"True";"1522627388.0";"0"
"1439";"0053 6633 2257 2806";"VISA";"1080";"utazás";"5382371098";"201919";"HUF";"True";"1522627410.0";"0"
"154";"5800 8848 5363 0637";"VISA";"1031";"egészség";"5382369813";"3986";"HUF";"True";"1522627472.0";"1"
"964";"9178 6144 1073 2973";"MAESTRO";"1020";"ruházat";"5382370623";"19877";"HUF";"True";"1522627487.0";"0"
"1044";"0896 9088 7555 3641";"JCB";"1042";"elektronikai";"5382370703";"230530";"HUF";"True";"1522627496.0";"0"
"1757";"4758 0746 9273 4755";"MASTERCARD";"1030";"egészség";"5382371416";"22678";"HUF";"True";"1522627569.0";"0"
"1900";"3930 0689 1012 2079";"VISA";"1051";"üzemanyag";"5382371559";"19856";"HUF";"True";"1522627643.0";"0"
"441";"0089 6023 9393 5063";"DINERS";"1071";"könyv";"5382370100";"4480";"HUF";"True";"1522627648.0";"0"
"377";"2319 7912 4730 2496";"VISA";"1050";"üzemanyag";"5382370036";"17759";"HUF";"True";"1522627655.0";"0"
"1969";"0720 2967 0399 8269";"VISA";"1021";"ruházat";"5382371628";"12226";"HUF";"True";"1522627670.0";"0"
"155";"5800 8848 5363 0637";"VISA";"1071";"könyv";"5382369814";"3492";"HUF";"True";"1522627772.0";"0"
"965";"9178 6144 1073 2973";"MAESTRO";"1062";"szórakozás";"5382370624";"1020";"HUF";"True";"1522627787.0";"0"
"1045";"0896 9088 7555 3641";"JCB";"1050";"üzemanyag";"5382370704";"9385";"HUF";"True";"1522627796.0";"0"
"1122";"1314 9885 9906 4805";"VISA";"1061";"szórakozás";"5382370781";"7105";"HUF";"True";"1522627825.0";"0"
"1758";"4758 0746 9273 4755";"MASTERCARD";"1062";"szórakozás";"5382371417";"5689";"HUF";"True";"1522627869.0";"0"
"1901";"3930 0689 1012 2079";"VISA";"1031";"egészség";"5382371560";"5273";"HUF";"True";"1522627943.0";"0"
"378";"2319 7912 4730 2496";"VISA";"1041";"elektronikai";"5382370037";"233588";"HUF";"True";"1522627955.0";"0"
"156";"5800 8848 5363 0637";"VISA";"1082";"utazás";"5382369815";"117635";"HUF";"True";"1522628072.0";"0"
"141";"3944 1035 0335 2319";"MASTERCARD";"1040";"elektronikai";"5382369800";"168172";"HUF";"True";"1522628098.0";"0"
"1123";"1314 9885 9906 4805";"VISA";"1082";"utazás";"5382370782";"172183";"HUF";"True";"1522628125.0";"0"
"1759";"4758 0746 9273 4755";"MASTERCARD";"1080";"utazás";"5382371418";"158623";"HUF";"True";"1522628169.0";"0"
"16";"7550 2075 6219 4411";"MASTERCARD";"1012";"étterem";"5382369675";"7331";"HUF";"True";"1522628215.0";"0"
"1902";"3930 0689 1012 2079";"VISA";"1021";"ruházat";"5382371561";"21886";"HUF";"True";"1522628243.0";"0"
"379";"2319 7912 4730 2496";"VISA";"1022";"ruházat";"5382370038";"18831";"HUF";"True";"1522628255.0";"0"
"1743";"7550 2075 6219 4411";"MASTERCARD";"1071";"könyv";"5382371402";"5757";"HUF";"True";"1522628376.0";"0"
"142";"3944 1035 0335 2319";"MASTERCARD";"1041";"elektronikai";"5382369801";"117017";"HUF";"True";"1522628398.0";"0"
"2165";"2403 1849 3840 5888";"VISA";"1030";"egészség";"5382371824";"39228";"HUF";"True";"1522628410.0";"0"
"1124";"1314 9885 9906 4805";"VISA";"1012";"étterem";"5382370783";"3425";"HUF";"True";"1522628425.0";"0"
"1760";"4758 0746 9273 4755";"MASTERCARD";"1051";"üzemanyag";"5382371419";"6437";"HUF";"True";"1522628469.0";"0"
"687";"5507 4514 7390 3146";"DINERS";"1080";"utazás";"5382370346";"295463";"HUF";"True";"1522628512.0";"0"
"17";"7550 2075 6219 4411";"MASTERCARD";"1012";"étterem";"5382369676";"6638";"HUF";"True";"1522628515.0";"1"
"272";"2484 1443 3608 0992";"MASTERCARD";"1070";"könyv";"5382369931";"5814";"HUF";"True";"1522628550.0";"0"
"380";"2319 7912 4730 2496";"VISA";"1022";"ruházat";"5382370039";"23602";"HUF";"True";"1522628555.0";"0"
"1248";"4782 5737 5906 2475";"JCB";"1082";"utazás";"5382370907";"175132";"HUF";"True";"1522628610.0";"0"
"1744";"7550 2075 6219 4411";"MASTERCARD";"1030";"egészség";"5382371403";"7225";"HUF";"True";"1522628676.0";"0"
"143";"3944 1035 0335 2319";"MASTERCARD";"1082";"utazás";"5382369802";"160215";"HUF";"True";"1522628698.0";"0"
"2166";"2403 1849 3840 5888";"VISA";"1052";"üzemanyag";"5382371825";"11982";"HUF";"True";"1522628710.0";"0"
"2296";"2481 3735 1002 3402";"VISA";"1001";"élelmiszer";"5382371955";"17795";"HUF";"True";"1522628721.0";"0"
